"","logFC.genotypeD2","logFC.genotypeD6","logCPM","LR","PValue","FDR"
"oases6_k31_Locus_60817_Transcript_3_1",-0.186540918892254,5.13599119691811,3.51878192209199,23.2995246760819,8.72112479559909e-06,0.000413216808306208
"oases2_CL10952Contig1_1",6.02850978759214,3.52106979107702,3.08967614782156,23.2732842084438,8.83630191523622e-06,0.000418133806628978
"oases3_k37_Locus_36612_Transcript_2_1",-0.39973730365921,-7.57044821438047,3.17077292664004,23.2693867054149,8.85353846139343e-06,0.000418409556694177
"oases6_k25_Locus_28977_Transcript_4_1",1.54409865185598,6.65087274758657,1.11689453183749,23.2179615047344,9.0841379084646e-06,0.000428754941463478
"oases6_k49_Locus_5583_Transcript_6_1",-3.00435575470623,1.16498132217785,3.30972521044835,23.2058838390145,9.13916147080409e-06,0.000430797517504882
"oases3_k43_Locus_7315_Transcript_8_1",-3.30714638337407,-2.45427758942817,8.05157409633059,23.1967497340488,9.18099595832566e-06,0.000432213947085593
"oases6_k25_Locus_23552_Transcript_1_1",-6.80523446455759,0.474214119850487,2.18530979464039,23.1408079872778,9.44142162157984e-06,0.000443686354302187
"oases6_k31_Locus_1042_Transcript_9_1",-3.10075194022077,-0.627263555065247,6.4501915640177,23.1392271460195,9.4488872661088e-06,0.000443686354302187
"oases6_k31_Locus_4111_Transcript_3_1",3.67804537437486,2.64177707180539,5.15857983149519,23.1330815427897,9.4779664766008e-06,0.000444162790483747
"TRINITY_DN39580_c0_g2_i3",-3.94302962593459,4.59548275123417,1.69596326385253,23.1319655799381,9.48325648157429e-06,0.000444162790483747
"oases6_k49_Locus_41544_Transcript_1_1",-1.55740794263201,3.74819618782856,0.229674909439987,23.1219283809991,9.53096877181751e-06,0.000445828083888856
"oases6_k43_Locus_10488_Transcript_1_1",-1.16472251764849,3.10565093783539,2.39831232723758,23.1094334378932,9.59069961719152e-06,0.000448050607721356
"oases6_k43_Locus_259_Transcript_5_1",0.678638648259614,4.21194242749,4.78119851911171,23.0792870703234,9.73635699759966e-06,0.000454276615996148
"oases6_k49_Locus_21652_Transcript_3_1",-2.94803899576402,3.16842897894466,2.84897126534973,23.0741940675171,9.76118223969685e-06,0.000454856208737487
"oases6_k37_Locus_31930_Transcript_3_1",-2.11150984522019,3.358979302533,3.30913735378747,23.0639906645137,9.81110812297825e-06,0.000456602497708098
"oases6_k25_Locus_2278_Transcript_7_1",5.36485858027298,4.28983510885111,3.96450764514107,23.0421295590579,9.91893719975131e-06,0.000461035721072851
"oases6_k25_Locus_20067_Transcript_1_1",-5.26279733431463,-2.26693607965871,3.20282627961071,23.0315024163867,9.97178245431386e-06,0.000462905288540572
"oases6_k49_Locus_27657_Transcript_2_1",7.47516607175424,7.53424837964735,2.46447134581127,22.9708315308813,1.02789158512374e-05,0.000475804804791961
"oases2_CL10190Contig1_1",5.09332927260922,1.074087686533,8.93509152633589,22.9702088919055,1.02821163762233e-05,0.000475804804791961
"oases3_k49_Locus_6157_Transcript_3_2",4.15785442479926,-2.4906003568859,1.31934544474921,22.9689514172627,1.02885831592732e-05,0.000475804804791961
"oases6_k25_Locus_23476_Transcript_7_1",2.82947174014529,5.10299314965659,4.36511544131712,22.9358249346816,1.04604145587956e-05,0.000483142044225078
"oases3_k31_Locus_32656_Transcript_2_1",-5.65576445470672,-5.25552813986614,2.21960753651617,22.9298963467219,1.04914683061779e-05,0.000483966814078569
"oases6_k49_Locus_22006_Transcript_3_1",-0.296766740565613,3.55486826794692,2.62124991532912,22.920035896712,1.05433213240494e-05,0.000485213012360974
"oases6_CL13872Contig1_2",0.800904961574639,5.48965487923114,1.91673378635595,22.9197279047525,1.05449450781691e-05,0.000485213012360974
"oases6_k43_Locus_1483_Transcript_1_1",-0.2345354121173,5.16932009465036,1.9095543634031,22.872704592065,1.07958117925546e-05,0.000496133841940293
"oases6_CL2622Contig1_1",-1.23057909729015,2.96546532753807,3.15555730729313,22.8636208363877,1.08449565711933e-05,0.000497768576139391
"oases6_k43_Locus_1903_Transcript_111_2",-0.309096756420794,3.98584669280766,2.3253763048249,22.8422266939852,1.09615885419021e-05,0.000502492920746469
"oases6_CL426Contig2_1",-5.83639723185802,-2.84940159273278,2.57644404177603,22.812300919366,1.1126838783241e-05,0.000509431409110858
"oases6_k25_Locus_4894_Transcript_22_2",-2.59971662254234,1.4865622902344,4.95767963424847,22.7923600328358,1.12383331987873e-05,0.000513894505485196
"oases3_k43_Locus_49382_Transcript_1_1",-6.05999205278823,-4.79934589170056,3.7094116744446,22.7811009073743,1.13017785176612e-05,0.000516152084157149
"oases6_CL11188Contig1_1",-7.12997659552534,-3.86016176175085,1.99174150954281,22.7402491464014,1.15350010743453e-05,0.000526148127362518
"oases3_k37_Locus_8601_Transcript_8_1",-0.16542162475575,-3.93284133464538,5.94972705289316,22.735663721872,1.15614778530012e-05,0.000526700717146726
"oases6_CL18Contig7_2",-2.10568038052245,3.13337272380101,2.38886511617424,22.7196295863865,1.16545395466576e-05,0.000530281549372921
"oases3_k43_Locus_4588_Transcript_13_1",-4.17390810070101,-4.35797444448303,3.62883217888499,22.7143191771696,1.16855258530585e-05,0.000531032576963089
"oases3_k49_Locus_26112_Transcript_4_1",-7.32974264513895,-6.4897487328169,4.01749379900365,22.6531048832247,1.20487162181947e-05,0.000546859616175563
"oases2_k43_Locus_25463_Transcript_1_1",0.805369338866581,-5.78038782594457,2.49461303966996,22.6438618058024,1.21045286970424e-05,0.000548713697041576
"oases2_CL6058Contig1_1",-1.13452720828846,-7.01741687619937,4.30408770732476,22.6249293554576,1.22196569465481e-05,0.000553248739754022
"oases6_k49_Locus_22704_Transcript_2_1",2.45879506091901,7.38069698749277,1.15942995372755,22.6102753148837,1.23095194309945e-05,0.000556350776438722
"oases6_k49_Locus_498_Transcript_14_2",3.80870215465425,5.31304866754176,3.06876999091713,22.6088145961388,1.23185130877824e-05,0.000556350776438722
"oases3_k25_Locus_3277_Transcript_18_1",-4.1449599059337,-2.46751296938912,3.59334307894652,22.5503169801824,1.26841358615503e-05,0.000572159058364865
"oases2_k25_Locus_14344_Transcript_10_3",4.38269291550474,-0.826045743997153,4.22809283019785,22.53918205268,1.27549512763818e-05,0.000574550611254281
"oases3_k25_Locus_27362_Transcript_2_1",-3.56100002064062,-3.45654794634219,3.20886097014916,22.5370606472007,1.27684876659188e-05,0.000574550611254281
"oases6_k49_Locus_5963_Transcript_1_1",0.673962817569344,4.33019481450476,2.9993673544982,22.4596405744079,1.32724475111442e-05,0.000596218083054353
"oases3_k49_Locus_3573_Transcript_12_2",-3.32910308947875,-5.71643523969959,2.10507462561434,22.4581220405332,1.32825286683775e-05,0.000596218083054353
"oases6_k49_Locus_13588_Transcript_1_1",-1.09657777443293,3.97048610542537,2.43962397319585,22.4547570825284,1.3304895054172e-05,0.000596321769172473
"oases3_k49_Locus_1584_Transcript_8_2",-2.60396307879463,-3.09377857753746,4.0231968941576,22.4528842800618,1.33173596093108e-05,0.000596321769172473
"oases3_k25_Locus_10201_Transcript_10_1",-4.24438371618109,-3.23816717511747,4.01871888532031,22.4123544020764,1.35899881598944e-05,0.000607787360716837
"oases3_k37_Locus_6476_Transcript_3_2",-7.37089454384544,-1.47955723774466,1.84520459679061,22.4029913470262,1.3653759220047e-05,0.000609895629569772
"oases2_k25_Locus_75_Transcript_4_1",3.17039366099209,-2.6611141616213,2.09835723623493,22.3949468667172,1.37087885149705e-05,0.000611608760595516
"oases3_k43_Locus_4928_Transcript_8_1",0.467807658608159,-3.60690103026225,4.03083046823948,22.3700523787504,1.38804915482284e-05,0.00061851672727604
"oases2_CL10115Contig1_2",8.02540652138057,6.25886891308282,2.27500892450827,22.3498144048437,1.40216611029792e-05,0.000624049001977616
"oases3_k25_Locus_9049_Transcript_3_1",-4.76721693594392,-1.42262116525935,2.74580287228745,22.3295777410631,1.4164257124019e-05,0.000629631274556545
"oases3_k25_Locus_6169_Transcript_10_2",5.11225497458656,-2.19354653606103,0.934046604122392,22.318536845413,1.42426663944666e-05,0.00063159955868804
"oases6_k31_Locus_35959_Transcript_1_1",0.971788007715954,7.01333052140122,0.954230230327947,22.318492695487,1.42429808042704e-05,0.00063159955868804
"oases3_k49_Locus_20622_Transcript_8_1",-4.32053614665151,-2.91960425030128,3.3219404590158,22.3134762535555,1.42787501873445e-05,0.000632421021280778
"oases2_CL9772Contig1_1",-1.07258669327717,-5.23481776165191,4.50667448488876,22.2910520694647,1.44397457104778e-05,0.000638780210422621
"oases3_k43_Locus_15747_Transcript_4_1",-5.67106799629788,-5.11548202090211,3.82513079338992,22.2831634791487,1.4496812800305e-05,0.000640532067259743
"oases2_k31_Locus_1951_Transcript_1_1",2.70879515780137,-1.87304171743667,2.77447646323652,22.259721097898,1.46677324406095e-05,0.00064730415378396
"oases2_k49_Locus_15774_Transcript_1_1",3.61517277719357,-2.65403734763852,1.92179569405154,22.2538582678284,1.47107927349744e-05,0.000648424161021296
"oases3_k25_Locus_12210_Transcript_9_1",-5.57576143898791,-4.0293712614959,1.85799142370032,22.2411345097455,1.48046793499422e-05,0.000651779118607959
"oases6_k43_Locus_18034_Transcript_7_1",0.410399514398511,6.56601020374814,0.816251861361208,22.2041209244556,1.50812175051485e-05,0.000662471231501722
"oases6_k43_Locus_2511_Transcript_8_1",-0.807610961886854,2.56111677537436,4.97426398799265,22.2037955376155,1.50836713196067e-05,0.000662471231501722
"oases6_k37_Locus_21078_Transcript_4_1",5.3670404410422,8.54574658544112,1.74250386210059,22.1919811103775,1.51730374808829e-05,0.000665599047292366
"oases3_k31_Locus_1856_Transcript_15_2",-6.82472328030826,-4.14719334943582,0.776411561091033,22.18753531743,1.52068030872151e-05,0.000666283261191685
"oases6_k49_Locus_34730_Transcript_5_1",-0.2388091431228,5.55044069756198,1.84729183087395,22.1763876292533,1.52918000966892e-05,0.000669207857930648
"oases6_CL5030Contig1_1",-1.42417859736616,2.62439958527892,3.43731403995129,22.1658145773463,1.53728546545165e-05,0.000671953157026321
"oases3_k25_Locus_8660_Transcript_9_1",-2.60367314343948,-7.48626492165326,1.8385113543298,22.1494522315805,1.54991385067986e-05,0.000676666555309315
"oases6_k37_Locus_9651_Transcript_17_1",-0.366105401032653,6.12004576709849,0.828055997830237,22.0968377284152,1.59122888405079e-05,0.00069356298204055
"oases6_k49_Locus_511_Transcript_8_1",1.91734713934953,3.80418669585778,7.17309942294877,22.0953691178077,1.5923977609635e-05,0.00069356298204055
"oases6_k49_Locus_1957_Transcript_22_1",-0.3580228232666,3.20923932581927,3.96131588146423,22.0723448621357,1.61083557315052e-05,0.000700761245244948
"oases3_CL1070Contig1_1",-5.13603432044826,-3.53923425524253,1.810819285329,22.066241635755,1.61575872819499e-05,0.000702070140273635
"oases3_k25_Locus_31492_Transcript_1_1",-5.14506354863585,-4.5485781204054,1.6325335693092,22.0600915433158,1.62073490803422e-05,0.000703398950086852
"oases6_k43_Locus_2977_Transcript_3_2",-2.60301875446591,4.34064703274033,1.21730473486597,22.0452233390449,1.63282851372808e-05,0.00070780993007033
"oases3_CL1563Contig1_5",0.902972386266445,-3.98352101357883,2.55165634944002,22.0376247327441,1.63904392388153e-05,0.000709665381588044
"oases2_k25_Locus_1132_Transcript_3_1",-0.321208912229711,-3.44117746092749,5.80460212552248,22.0232890711846,1.65083451938403e-05,0.00071392752746899
"oases2_k31_Locus_10034_Transcript_2_1",5.74137776988119,4.62704551720149,3.69811603644074,22.0193728952464,1.65407016540135e-05,0.000714484277688617
"oases6_k49_Locus_12736_Transcript_1_1",-1.24109272952333,4.19031061062881,1.44681248626937,22.0140631135781,1.65846737559624e-05,0.000715540871355776
"TRINITY_DN36072_c2_g6_i1",6.6791714210889,7.0001381758856,2.15206541540227,22.0070281067616,1.66431131225039e-05,0.000716148727692947
"oases2_k25_Locus_7945_Transcript_1_1",1.63952426772198,-3.97512107201083,2.22801600494285,22.0058282934813,1.66531004320058e-05,0.000716148727692947
"oases6_k49_Locus_2917_Transcript_4_1",0.0570489438144033,3.56161119332142,3.26767234555544,22.0053184266096,1.66573464053141e-05,0.000716148727692947
"TRINITY_DN41771_c1_g8_i1",-1.737571945545,3.60613643888805,1.55524225800741,21.9708772324788,1.69466799540743e-05,0.000727734887536028
"oases6_k43_Locus_12171_Transcript_12_1",2.82547269240911,7.51007857957008,1.37998127316292,21.9631843034196,1.70119902838213e-05,0.000729685052255648
"oases2_CL1165Contig1_1",0.531135839291594,-3.38220125739617,4.60939576139846,21.9124172602494,1.74493417842996e-05,0.000747569756139741
"oases2_k31_Locus_27464_Transcript_2_1",3.82910942203542,-2.10507237832903,1.90357877816562,21.904934333169,1.75147501455838e-05,0.000749135376896893
"oases6_CL5484Contig1_1",-1.87852714336115,3.27895065468958,3.28845594358498,21.9035656324684,1.75267404733055e-05,0.000749135376896893
"oases3_k25_Locus_1613_Transcript_1_1",0.496445652839844,-4.20513240616474,3.81320139501604,21.8952993559413,1.75993308246329e-05,0.000750912495537961
"oases6_k31_Locus_9077_Transcript_9_1",-3.87590765909345,1.27283216685569,2.91819275623276,21.894170218929,1.76092696578585e-05,0.000750912495537961
"oases6_k25_Locus_10336_Transcript_1_1",-3.54847935688023,-1.41701834046466,4.53277285714896,21.8877509518475,1.76658797606243e-05,0.000752451577771632
"oases2_k31_Locus_829_Transcript_15_1",2.02397104866193,-1.33471514470891,5.14717934321194,21.8823359741338,1.77137747415285e-05,0.000753616312176421
"oases2_CL11538Contig1_1",3.6992811600051,-2.53490770177767,3.2268680307341,21.8647894368907,1.78698661604124e-05,0.000759376131750644
"oases3_k49_Locus_4290_Transcript_16_1",-3.96489930835094,-3.63248033953416,2.29906314669515,21.8595671654011,1.79165877783967e-05,0.000760158798885349
"oases2_k31_Locus_1273_Transcript_2_1",5.83879416810984,3.32683866096017,3.5976586735345,21.8580995242799,1.79297401640397e-05,0.000760158798885349
"oases3_k37_Locus_49628_Transcript_4_1",-1.87719172948419,2.66805062119898,5.00041482117713,21.8510228972739,1.79932935754083e-05,0.000761972350220496
"oases3_k37_Locus_13596_Transcript_2_1",-4.61625564623698,-3.97983477536448,0.0159405505846692,21.8278717728509,1.82027862229487e-05,0.000769954762576929
"TRINITY_DN14967_c0_g1_i1",1.03370909452468,-4.27073086254996,3.33541835253175,21.7907178876557,1.85440987941473e-05,0.000783488174052722
"oases6_k31_Locus_10143_Transcript_1_1",-0.0999615078953809,6.14012757176137,0.754721550067874,21.7823005303909,1.8622309412733e-05,0.000785887172719397
"oases2_k37_Locus_33778_Transcript_1_1",3.32238676526472,-0.794390141271616,2.98547407588993,21.7762576472635,1.86786607206269e-05,0.000787359223686839
"oases6_k43_Locus_23896_Transcript_7_1",1.12944097174829,3.75004161751533,4.08775239643106,21.7672880816874,1.87626185823957e-05,0.000789990254043855
"oases3_k31_Locus_7434_Transcript_1_2",-1.47421039962121,-5.04799610843182,3.34962067622759,21.7624457142464,1.8808101367932e-05,0.000790997134708911
"oases6_k49_Locus_17847_Transcript_1_1",0.324065198669106,4.91812482636957,1.51742338669835,21.6957811160261,1.94455839876893e-05,0.000816870448545852
"oases6_CL634Contig1_1",2.87585520574271,5.90996620356674,1.83361485458345,21.6687774173649,1.97099158013697e-05,0.000827027164969829
"oases2_k31_Locus_1604_Transcript_9_1",2.85463158475862,-0.730979282586033,2.77134197890818,21.6160467063276,2.02364858392238e-05,0.000848151594493546
"oases2_k31_Locus_8406_Transcript_1_1",8.25180714514305,4.65696694558853,2.1778851158508,21.5728251431961,2.06785718208116e-05,0.000865690941078338
"oases3_CL254Contig2_1",-4.57691679633991,-3.5830520387891,2.38547970639594,21.5507208990525,2.09083815240372e-05,0.000874313655223509
"oases2_k25_Locus_33622_Transcript_1_1",4.22071499715699,0.0542252963511723,2.19460006316409,21.5473886378678,2.09432466549958e-05,0.000874774128221711
"oases2_k31_Locus_22034_Transcript_2_1",2.87708269214384,-1.78966740216148,2.40876654317172,21.5410734382668,2.10094815630899e-05,0.000876542340572465
"oases2_CL500Contig1_1",2.84355255017983,-2.37016406674709,2.95065658520673,21.5356369032482,2.10666686438889e-05,0.000877929476337883
"oases6_CL2350Contig1_1",-2.90052117448737,2.69010752816324,1.72162430890409,21.5306888148392,2.11188530399884e-05,0.000879105218541991
"oases6_CL5382Contig1_1",-1.93992615287764,4.61507555352126,1.28638851386958,21.5200577258096,2.12314101295094e-05,0.000882788552924603
"oases3_k25_Locus_37084_Transcript_2_1",-3.44362405756346,-5.05790602540856,1.59153566951445,21.5169294910175,2.12646445319138e-05,0.000883169092773357
"oases6_k49_Locus_5820_Transcript_3_1",0.219253340557017,-3.47883982947932,4.90897401696685,21.4732735674082,2.17339113171912e-05,0.000901637703320533
"oases3_CL129Contig4_1",-4.69567659687951,-5.59383257961742,1.70517132746195,21.4590447136512,2.18890869784706e-05,0.000906971538241409
"oases6_k43_Locus_2738_Transcript_4_2",-0.353582827374799,6.0801785359782,0.76557683052496,21.4569572126173,2.19119456516208e-05,0.000906971538241409
"oases3_k49_Locus_15087_Transcript_2_1",-3.21965874310756,-4.12897173766548,3.25508525237092,21.4454843151934,2.2038003620887e-05,0.000911160887022311
"oases3_CL822Contig1_3",0.440072846037191,-3.98002394704123,4.74237374465777,21.4390642346982,2.21088601648217e-05,0.000913061068496064
"oases3_k49_Locus_22437_Transcript_8_1",3.02961323839304,-0.929780954426761,2.9215876166352,21.4346628009069,2.21575690845425e-05,0.000914043341999355
"oases2_CL3628Contig1_1",5.46942009625114,-0.563106555048069,1.78650845617543,21.4241003320212,2.22748979494773e-05,0.00091745215533851
"oases3_k31_Locus_15706_Transcript_10_1",-4.13836147291408,-4.13980651099338,3.13486162882205,21.4215265270813,2.23035820235109e-05,0.00091745215533851
"oases3_k37_Locus_13368_Transcript_6_1",0.876786300762129,-4.68532188341972,3.39500590775507,21.4204801240976,2.2315254344121e-05,0.00091745215533851
"oases2_k37_Locus_21099_Transcript_6_2",4.05024697226832,0.532757047370123,2.31017462177123,21.398814056081,2.25583103935841e-05,0.000926406402087245
"oases3_CL4199Contig1_1",-5.12034482024142,-1.19905707837996,6.25932316512488,21.3881316858742,2.26791208533209e-05,0.000929966418116775
