Gene Flower Leaf Stem
TRINITY_DN6976_c0_g1_i1 0 0 0
TRINITY_DN6968_c0_g2_i1 0 0 0
TRINITY_DN6970_c0_g1_i1 0 0 0
TRINITY_DN58937_c0_g1_i1 1 0 0
TRINITY_DN58935_c0_g1_i1 1 0 0
TRINITY_DN58915_c0_g1_i1 0 -1 0
TRINITY_DN58904_c0_g1_i1 -1 0 0
TRINITY_DN58913_c0_g1_i1 0 0 0
TRINITY_DN58925_c0_g1_i1 1 1 0
TRINITY_DN58925_c0_g2_i1 1 1 0
TRINITY_DN58998_c0_g1_i1 0 0 0
TRINITY_DN58951_c0_g1_i1 0 0 0
TRINITY_DN58964_c0_g1_i1 0 1 0
TRINITY_DN58962_c0_g1_i1 0 0 0
TRINITY_DN58934_c0_g1_i1 0 0 0
TRINITY_DN58906_c0_g1_i1 0 0 0
TRINITY_DN58912_c0_g1_i1 0 -1 0
TRINITY_DN58908_c0_g1_i1 0 -1 0
TRINITY_DN58907_c0_g1_i1 0 -1 0
TRINITY_DN58997_c0_g1_i1 0 0 0
TRINITY_DN58902_c0_g1_i1 0 0 0
TRINITY_DN58926_c0_g1_i1 0 0 0
TRINITY_DN56315_c0_g1_i1 -1 -1 0
TRINITY_DN56314_c0_g1_i1 0 0 0
TRINITY_DN56389_c0_g1_i1 0 0 0
TRINITY_DN56348_c0_g1_i1 0 0 0
TRINITY_DN56366_c0_g1_i1 0 0 0
TRINITY_DN56364_c0_g1_i1 0 0 0
TRINITY_DN56360_c0_g1_i1 0 0 0
TRINITY_DN56324_c0_g1_i1 0 0 0
TRINITY_DN56317_c0_g1_i1 0 -1 0
TRINITY_DN56380_c0_g1_i1 0 0 0
TRINITY_DN20145_c0_g1_i1 1 0 0
TRINITY_DN20145_c0_g1_i2 0 0 0
TRINITY_DN20187_c0_g1_i1 0 0 0
TRINITY_DN20187_c0_g1_i2 0 0 0
TRINITY_DN20198_c0_g1_i1 0 0 0
TRINITY_DN20133_c0_g1_i1 0 0 0
TRINITY_DN20133_c0_g3_i1 0 0 0
TRINITY_DN20157_c0_g1_i1 0 0 0
TRINITY_DN20188_c0_g1_i1 0 0 0
TRINITY_DN20185_c0_g1_i1 0 0 0
TRINITY_DN20101_c0_g2_i1 0 0 0
TRINITY_DN20101_c0_g3_i3 0 0 0
TRINITY_DN20101_c0_g3_i4 0 0 0
TRINITY_DN20176_c0_g1_i1 0 0 0
TRINITY_DN20163_c0_g1_i1 0 0 0
TRINITY_DN20163_c1_g1_i1 0 1 0
TRINITY_DN20105_c0_g1_i1 0 0 0
TRINITY_DN20173_c0_g1_i1 0 0 0
TRINITY_DN20173_c0_g1_i2 0 0 0
TRINITY_DN20174_c0_g2_i2 0 0 0
TRINITY_DN20177_c0_g1_i1 0 0 0
TRINITY_DN20177_c0_g1_i2 0 0 0
TRINITY_DN20106_c0_g1_i1 0 0 0
TRINITY_DN20136_c0_g1_i1 0 0 0
TRINITY_DN20136_c0_g1_i2 0 0 1
TRINITY_DN20121_c0_g1_i1 0 0 0
TRINITY_DN20121_c0_g1_i2 0 0 0
TRINITY_DN20139_c0_g1_i1 0 0 0
TRINITY_DN20143_c0_g1_i1 1 1 0
TRINITY_DN20104_c0_g1_i1 0 0 0
TRINITY_DN20104_c0_g2_i1 0 0 0
TRINITY_DN20104_c0_g2_i2 0 0 0
TRINITY_DN20169_c0_g1_i1 0 0 0
TRINITY_DN20191_c0_g1_i1 0 0 0
TRINITY_DN20191_c0_g1_i2 0 0 0
TRINITY_DN20194_c0_g1_i1 0 0 0
TRINITY_DN20127_c0_g1_i1 0 0 0
TRINITY_DN20115_c0_g1_i1 0 0 0
TRINITY_DN20115_c0_g3_i1 0 0 0
TRINITY_DN20124_c0_g1_i1 0 0 0
TRINITY_DN20124_c0_g2_i1 0 0 0
TRINITY_DN20117_c0_g1_i1 0 0 0
TRINITY_DN20129_c0_g1_i2 0 0 0
TRINITY_DN20171_c0_g1_i1 0 0 0
TRINITY_DN20166_c0_g1_i1 1 1 0
TRINITY_DN20146_c0_g1_i1 -1 0 0
TRINITY_DN20146_c0_g2_i1 0 0 0
TRINITY_DN20146_c0_g3_i1 -1 0 0
TRINITY_DN20155_c0_g1_i2 -1 0 0
TRINITY_DN20128_c0_g1_i1 1 1 0
TRINITY_DN20132_c0_g1_i1 0 1 0
TRINITY_DN20132_c0_g2_i1 0 0 0
TRINITY_DN20167_c0_g1_i1 0 -1 0
TRINITY_DN20123_c0_g1_i2 0 0 0
TRINITY_DN20107_c0_g1_i1 0 0 0
TRINITY_DN20107_c1_g1_i1 0 1 0
TRINITY_DN20107_c2_g1_i1 0 0 0
TRINITY_DN20149_c0_g1_i1 0 -1 0
TRINITY_DN20149_c0_g2_i1 0 0 0
TRINITY_DN20153_c0_g1_i4 0 0 0
TRINITY_DN20108_c0_g1_i1 0 0 0
TRINITY_DN20109_c0_g1_i1 1 0 0
TRINITY_DN20144_c0_g1_i1 0 0 0
TRINITY_DN20158_c0_g1_i1 0 0 0
TRINITY_DN20148_c0_g1_i1 0 0 0
TRINITY_DN20192_c0_g1_i1 0 0 0
TRINITY_DN20131_c0_g1_i1 0 0 0
TRINITY_DN20131_c0_g1_i2 0 0 0
TRINITY_DN20140_c0_g1_i1 -1 0 0
TRINITY_DN20116_c0_g1_i1 0 0 0
TRINITY_DN20190_c0_g1_i1 0 0 0
TRINITY_DN20183_c0_g1_i1 -1 0 0
TRINITY_DN20184_c0_g1_i1 0 1 0
TRINITY_DN20184_c0_g1_i2 0 0 0
TRINITY_DN20130_c0_g1_i1 0 0 0
TRINITY_DN20130_c0_g1_i2 0 0 0
TRINITY_DN20110_c0_g1_i1 0 0 0
TRINITY_DN20172_c0_g1_i1 1 0 0
TRINITY_DN20180_c0_g1_i1 0 0 0
TRINITY_DN20180_c0_g2_i1 0 0 0
TRINITY_DN20161_c0_g1_i1 0 0 0
TRINITY_DN20138_c0_g1_i1 0 -1 0
TRINITY_DN20154_c0_g1_i1 0 0 0
TRINITY_DN20126_c0_g3_i2 0 0 0
TRINITY_DN20126_c0_g3_i3 0 0 0
TRINITY_DN20118_c0_g1_i1 0 0 0
TRINITY_DN20118_c0_g1_i2 0 0 0
TRINITY_DN20112_c0_g2_i1 0 0 0
TRINITY_DN20159_c0_g1_i1 0 0 0
TRINITY_DN20159_c0_g1_i3 0 0 0
TRINITY_DN20152_c0_g1_i2 0 0 0
TRINITY_DN20142_c0_g1_i1 0 0 0
TRINITY_DN20134_c0_g1_i1 0 0 0
TRINITY_DN20111_c0_g1_i1 0 0 0
TRINITY_DN20113_c0_g1_i1 1 0 0
TRINITY_DN20113_c0_g1_i3 1 0 0
TRINITY_DN20193_c0_g1_i2 0 0 0
TRINITY_DN20196_c0_g1_i1 0 0 0
TRINITY_DN20196_c0_g2_i1 0 -1 0
TRINITY_DN20135_c0_g1_i1 0 0 0
TRINITY_DN20156_c0_g1_i3 0 0 0
TRINITY_DN20119_c0_g1_i1 1 1 0
TRINITY_DN20125_c0_g1_i2 0 0 0
TRINITY_DN20165_c0_g4_i1 0 0 0
TRINITY_DN20170_c0_g2_i1 0 0 0
TRINITY_DN20122_c0_g1_i1 0 0 0
TRINITY_DN20122_c0_g1_i2 0 0 0
TRINITY_DN20137_c0_g1_i1 0 0 0
TRINITY_DN62450_c0_g1_i1 0 0 0
TRINITY_DN62404_c0_g1_i1 0 0 0
TRINITY_DN62462_c0_g1_i1 0 0 0
TRINITY_DN62437_c0_g1_i1 0 0 0
TRINITY_DN62487_c0_g1_i1 0 0 0
TRINITY_DN62494_c0_g1_i1 0 0 0
TRINITY_DN62461_c0_g1_i1 0 -1 0
TRINITY_DN62426_c0_g1_i1 0 0 0
TRINITY_DN62459_c0_g1_i1 0 0 0
TRINITY_DN34805_c0_g1_i1 0 0 0
TRINITY_DN34832_c0_g1_i1 0 0 0
TRINITY_DN34865_c0_g1_i1 0 0 0
TRINITY_DN34818_c0_g1_i1 0 0 0
TRINITY_DN34821_c0_g1_i1 0 0 0
TRINITY_DN34801_c0_g1_i1 0 0 0
TRINITY_DN34848_c0_g1_i1 1 0 0
TRINITY_DN34834_c0_g1_i1 0 0 0
TRINITY_DN34882_c0_g1_i1 1 0 0
TRINITY_DN34877_c0_g1_i1 1 0 0
TRINITY_DN34878_c0_g1_i1 0 0 0
TRINITY_DN34842_c0_g1_i1 0 0 0
TRINITY_DN34827_c0_g1_i1 1 0 0
TRINITY_DN34829_c0_g1_i1 0 0 0
TRINITY_DN34746_c0_g1_i1 0 -1 0
TRINITY_DN34758_c0_g1_i1 0 0 0
TRINITY_DN34762_c0_g1_i1 0 0 0
TRINITY_DN34703_c0_g1_i1 0 0 0
TRINITY_DN34754_c0_g1_i1 0 0 0
TRINITY_DN34714_c0_g1_i1 1 0 0
TRINITY_DN34711_c0_g1_i1 0 0 0
TRINITY_DN34711_c0_g1_i2 0 0 1
TRINITY_DN34764_c0_g1_i1 0 0 0
TRINITY_DN34775_c0_g1_i1 0 0 0
TRINITY_DN34744_c0_g1_i1 0 0 0
TRINITY_DN34776_c0_g1_i1 0 0 0
TRINITY_DN34799_c0_g1_i1 0 0 0
TRINITY_DN34720_c0_g1_i1 0 0 0
TRINITY_DN34767_c0_g1_i1 0 0 0
TRINITY_DN34729_c0_g1_i1 0 0 0
TRINITY_DN34763_c0_g1_i1 0 0 0
TRINITY_DN49588_c0_g1_i1 0 0 0
TRINITY_DN49581_c0_g1_i1 0 0 0
TRINITY_DN49597_c0_g1_i1 0 0 0
TRINITY_DN49505_c0_g1_i1 0 0 0
TRINITY_DN49553_c0_g1_i1 0 0 0
TRINITY_DN49592_c0_g1_i1 -1 0 0
TRINITY_DN49507_c0_g1_i1 0 0 0
TRINITY_DN49506_c0_g1_i1 0 0 0
TRINITY_DN49599_c0_g1_i1 -1 -1 0
TRINITY_DN49555_c0_g1_i1 0 0 0
TRINITY_DN49560_c0_g1_i1 0 0 0
TRINITY_DN49566_c0_g1_i1 0 0 0
TRINITY_DN49589_c0_g1_i1 0 0 0
TRINITY_DN49532_c0_g1_i1 0 0 0
TRINITY_DN49517_c0_g1_i1 0 0 0
TRINITY_DN49502_c0_g1_i1 1 1 0
TRINITY_DN49509_c0_g1_i1 0 0 0
TRINITY_DN49528_c0_g1_i1 0 0 0
TRINITY_DN49578_c0_g1_i1 0 0 0
TRINITY_DN49546_c0_g1_i1 0 0 0
TRINITY_DN49557_c0_g1_i1 1 0 0
TRINITY_DN49577_c0_g1_i1 0 1 0
TRINITY_DN49568_c0_g1_i1 1 0 0
TRINITY_DN49504_c0_g1_i1 0 0 0
TRINITY_DN49545_c0_g1_i1 0 0 0
TRINITY_DN49582_c0_g1_i1 0 0 0
TRINITY_DN36828_c0_g1_i1 -1 -1 0
TRINITY_DN36855_c0_g1_i1 0 0 0
TRINITY_DN36864_c0_g1_i1 0 0 0
TRINITY_DN36844_c0_g1_i1 0 0 0
TRINITY_DN36841_c0_g1_i1 1 0 0
TRINITY_DN36823_c0_g1_i1 0 0 0
TRINITY_DN36898_c0_g1_i1 0 0 0
TRINITY_DN36802_c0_g1_i1 0 0 0
TRINITY_DN36897_c0_g1_i1 0 0 0
TRINITY_DN36874_c0_g1_i1 0 0 0
TRINITY_DN36883_c0_g1_i1 0 0 0
TRINITY_DN36803_c0_g1_i1 0 0 0
TRINITY_DN36840_c0_g1_i1 0 0 0
TRINITY_DN36872_c0_g1_i1 -1 -1 0
TRINITY_DN1347_c0_g1_i1 1 1 0
TRINITY_DN1320_c0_g1_i1 0 0 0
TRINITY_DN1315_c0_g1_i1 1 0 0
TRINITY_DN1377_c0_g1_i1 1 0 0
TRINITY_DN1310_c0_g1_i1 0 0 0
TRINITY_DN1326_c0_g1_i1 0 0 0
TRINITY_DN1328_c0_g1_i1 0 0 0
TRINITY_DN1353_c0_g1_i1 0 0 0
TRINITY_DN1337_c0_g1_i1 0 0 0
TRINITY_DN1374_c0_g1_i1 0 0 0
TRINITY_DN1309_c0_g1_i1 0 0 0
TRINITY_DN1396_c0_g1_i1 0 0 0
TRINITY_DN1396_c0_g2_i1 1 1 0
TRINITY_DN1346_c0_g1_i1 0 -1 0
TRINITY_DN1325_c0_g1_i1 0 0 0
TRINITY_DN1349_c0_g3_i1 0 0 0
TRINITY_DN1349_c0_g3_i2 0 0 0
TRINITY_DN1343_c0_g1_i1 0 0 0
TRINITY_DN1381_c0_g1_i1 0 0 0
TRINITY_DN1336_c0_g1_i1 0 0 0
TRINITY_DN49101_c0_g1_i1 0 0 0
TRINITY_DN49121_c1_g1_i1 0 0 0
TRINITY_DN49113_c0_g1_i1 0 0 0
TRINITY_DN49177_c0_g1_i1 1 1 0
TRINITY_DN49153_c0_g1_i1 0 0 0
TRINITY_DN49183_c0_g2_i1 0 0 0
TRINITY_DN49189_c0_g1_i1 0 0 0
TRINITY_DN49154_c0_g1_i1 0 0 0
TRINITY_DN49182_c0_g1_i1 -1 0 0
TRINITY_DN49198_c0_g1_i1 0 0 0
TRINITY_DN49106_c0_g1_i1 0 0 0
TRINITY_DN49162_c0_g1_i1 0 0 0
TRINITY_DN49135_c0_g1_i1 0 0 0
TRINITY_DN49138_c0_g1_i1 0 0 0
TRINITY_DN49127_c0_g1_i1 1 0 0
TRINITY_DN49148_c0_g1_i1 0 0 0
TRINITY_DN49126_c0_g1_i1 1 0 0
TRINITY_DN49200_c0_g1_i1 0 0 0
TRINITY_DN49191_c0_g1_i1 -1 0 0
TRINITY_DN49169_c0_g1_i1 0 0 0
TRINITY_DN49156_c0_g1_i1 0 0 0
TRINITY_DN68569_c0_g1_i1 0 0 0
TRINITY_DN68543_c0_g1_i1 0 0 0
TRINITY_DN68572_c0_g1_i1 0 0 0
TRINITY_DN68529_c0_g1_i1 0 0 0
TRINITY_DN68528_c0_g1_i1 1 0 0
TRINITY_DN68589_c0_g1_i1 0 0 0
TRINITY_DN68561_c0_g1_i1 1 1 0
TRINITY_DN68590_c0_g1_i1 0 0 0
TRINITY_DN68565_c0_g1_i1 0 0 0
TRINITY_DN68573_c0_g1_i1 1 0 0
TRINITY_DN68597_c0_g1_i1 0 0 0
TRINITY_DN68547_c0_g1_i1 0 0 0
TRINITY_DN68585_c0_g1_i1 -1 0 0
TRINITY_DN68577_c0_g1_i1 0 1 0
TRINITY_DN68508_c0_g1_i1 0 0 0
TRINITY_DN68532_c0_g1_i1 0 0 0
TRINITY_DN68539_c0_g1_i1 0 0 0
TRINITY_DN68587_c0_g1_i1 1 0 0
TRINITY_DN68502_c0_g1_i1 0 0 0
TRINITY_DN37014_c0_g1_i1 0 0 0
TRINITY_DN37076_c0_g1_i1 -1 0 0
TRINITY_DN37003_c0_g1_i1 0 0 0
TRINITY_DN37050_c0_g1_i1 0 0 0
TRINITY_DN37073_c0_g1_i1 0 0 0
TRINITY_DN37013_c0_g1_i1 1 0 0
TRINITY_DN37031_c0_g1_i1 -1 0 0
TRINITY_DN37042_c0_g1_i1 0 0 0
TRINITY_DN37054_c0_g1_i1 0 0 0
TRINITY_DN37036_c0_g1_i1 0 0 0
TRINITY_DN37096_c0_g1_i1 0 -1 0
TRINITY_DN37028_c0_g1_i1 0 0 0
TRINITY_DN37079_c0_g1_i1 0 0 0
TRINITY_DN23113_c0_g1_i1 0 -1 0
TRINITY_DN23113_c0_g2_i1 0 0 0
TRINITY_DN23113_c1_g1_i1 0 0 0
TRINITY_DN23179_c0_g1_i1 0 0 0
TRINITY_DN23135_c0_g1_i1 0 0 0
TRINITY_DN23164_c0_g1_i1 0 0 0
TRINITY_DN23164_c0_g1_i2 0 0 0
TRINITY_DN23119_c0_g1_i2 0 0 0
TRINITY_DN23119_c0_g1_i3 0 0 0
TRINITY_DN23119_c0_g1_i4 0 0 0
TRINITY_DN23180_c0_g1_i1 0 0 0
TRINITY_DN23183_c0_g1_i1 0 0 0
TRINITY_DN23105_c0_g1_i1 0 0 0
TRINITY_DN23105_c0_g2_i1 0 0 0
TRINITY_DN23105_c1_g1_i1 0 0 0
TRINITY_DN23105_c1_g1_i2 0 0 0
TRINITY_DN23187_c0_g2_i1 0 0 0
TRINITY_DN23166_c0_g1_i1 0 0 0
TRINITY_DN23127_c0_g1_i1 1 1 0
TRINITY_DN23174_c0_g1_i1 0 0 0
TRINITY_DN23156_c0_g1_i1 1 1 0
TRINITY_DN23156_c0_g1_i2 0 0 0
TRINITY_DN23177_c0_g1_i1 0 0 0
TRINITY_DN23177_c0_g1_i2 0 0 0
TRINITY_DN23191_c0_g1_i1 0 0 0
TRINITY_DN23191_c0_g1_i2 0 0 0
TRINITY_DN23191_c0_g1_i3 0 0 0
TRINITY_DN23153_c0_g1_i1 0 0 0
TRINITY_DN23153_c0_g3_i1 0 0 0
TRINITY_DN23153_c0_g3_i2 0 0 0
TRINITY_DN23153_c0_g3_i3 0 0 0
TRINITY_DN23149_c0_g1_i1 0 0 0
TRINITY_DN23149_c0_g1_i2 0 0 0
TRINITY_DN23142_c0_g1_i1 0 0 0
TRINITY_DN23142_c0_g2_i1 0 0 0
TRINITY_DN23176_c0_g1_i1 0 0 0
TRINITY_DN23176_c0_g1_i2 0 0 0
TRINITY_DN23185_c0_g1_i1 1 1 0
TRINITY_DN23117_c0_g1_i1 0 0 0
TRINITY_DN23151_c0_g2_i1 0 0 0
TRINITY_DN23151_c1_g1_i1 0 0 0
TRINITY_DN23140_c0_g1_i1 0 0 0
TRINITY_DN23140_c0_g1_i2 0 0 0
TRINITY_DN23140_c0_g2_i3 0 0 0
TRINITY_DN23124_c0_g1_i1 0 0 0
TRINITY_DN23124_c0_g3_i1 0 0 0
TRINITY_DN23124_c1_g1_i1 0 0 0
TRINITY_DN23124_c1_g2_i1 0 0 0
TRINITY_DN23124_c1_g2_i2 0 0 0
TRINITY_DN23124_c1_g3_i1 0 0 0
TRINITY_DN23154_c0_g1_i1 0 0 0
TRINITY_DN23154_c0_g2_i1 0 0 0
TRINITY_DN23154_c0_g3_i1 1 1 0
TRINITY_DN23154_c0_g3_i2 1 1 0
TRINITY_DN23192_c0_g1_i1 0 0 0
TRINITY_DN23122_c0_g1_i1 0 0 0
TRINITY_DN23122_c0_g2_i1 0 0 0
TRINITY_DN23170_c0_g1_i1 -1 0 0
TRINITY_DN23170_c0_g2_i1 0 0 0
TRINITY_DN23188_c0_g1_i1 0 0 0
TRINITY_DN23188_c0_g3_i1 0 0 0
TRINITY_DN23160_c0_g1_i1 0 0 0
TRINITY_DN23132_c0_g2_i1 0 0 0
TRINITY_DN23134_c0_g1_i2 0 0 0
TRINITY_DN23134_c0_g1_i4 0 1 0
TRINITY_DN23134_c0_g1_i6 0 0 0
TRINITY_DN23134_c0_g1_i7 0 0 0
TRINITY_DN23134_c0_g2_i1 0 0 0
TRINITY_DN23173_c0_g2_i1 0 0 0
TRINITY_DN23173_c0_g2_i2 0 0 0
TRINITY_DN23104_c0_g1_i1 0 0 0
TRINITY_DN23104_c0_g1_i2 0 0 0
TRINITY_DN23104_c0_g1_i3 0 0 0
TRINITY_DN23130_c0_g1_i1 1 1 0
TRINITY_DN23130_c0_g2_i1 1 1 0
TRINITY_DN23172_c0_g1_i1 0 0 0
TRINITY_DN23137_c0_g1_i1 0 0 0
TRINITY_DN23115_c0_g2_i1 0 0 0
TRINITY_DN23115_c0_g2_i2 0 0 0
TRINITY_DN23159_c0_g1_i1 0 0 0
TRINITY_DN23171_c0_g1_i1 0 0 0
TRINITY_DN23171_c0_g2_i2 0 0 0
TRINITY_DN23199_c0_g1_i1 0 0 0
TRINITY_DN23199_c0_g1_i2 0 0 0
TRINITY_DN23139_c0_g1_i1 0 1 1
TRINITY_DN23139_c0_g1_i2 1 1 0
TRINITY_DN23162_c0_g1_i1 0 0 0
TRINITY_DN23162_c0_g1_i2 0 0 0
TRINITY_DN23162_c0_g1_i3 1 0 0
TRINITY_DN23162_c0_g1_i4 0 0 0
TRINITY_DN23157_c0_g1_i1 0 0 0
TRINITY_DN23182_c0_g1_i2 0 0 0
TRINITY_DN23182_c0_g2_i2 0 0 0
TRINITY_DN23102_c0_g1_i2 0 0 0
TRINITY_DN23102_c0_g2_i1 0 0 0
TRINITY_DN23150_c0_g1_i1 0 0 0
TRINITY_DN23109_c0_g2_i2 0 0 0
TRINITY_DN23110_c0_g1_i2 0 0 0
TRINITY_DN23152_c0_g1_i1 0 0 0
TRINITY_DN23196_c0_g1_i1 0 0 0
TRINITY_DN23196_c0_g2_i1 0 0 0
TRINITY_DN23197_c0_g1_i2 1 0 0
TRINITY_DN23197_c0_g1_i3 0 0 0
TRINITY_DN23197_c0_g1_i4 0 1 0
TRINITY_DN23197_c0_g1_i5 0 0 0
TRINITY_DN23107_c0_g1_i1 0 0 0
TRINITY_DN23107_c0_g1_i2 0 0 0
TRINITY_DN23155_c0_g2_i1 0 0 0
TRINITY_DN23155_c0_g2_i2 0 0 0
TRINITY_DN23161_c0_g1_i1 0 0 0
TRINITY_DN23161_c0_g1_i2 0 0 0
TRINITY_DN23161_c0_g1_i3 0 0 0
TRINITY_DN23161_c0_g1_i5 0 0 0
TRINITY_DN23161_c0_g1_i6 0 0 0
TRINITY_DN23189_c0_g1_i1 1 1 0
TRINITY_DN23189_c0_g1_i2 1 1 1
TRINITY_DN23133_c0_g1_i1 0 0 0
TRINITY_DN23133_c0_g1_i2 0 0 0
TRINITY_DN23133_c0_g2_i1 0 0 0
TRINITY_DN23133_c0_g2_i2 0 0 0
TRINITY_DN23194_c0_g1_i1 0 0 0
TRINITY_DN23194_c0_g2_i1 0 0 0
TRINITY_DN23168_c0_g1_i1 0 0 0
TRINITY_DN23120_c0_g2_i1 0 0 0
TRINITY_DN23120_c0_g2_i2 0 0 1
TRINITY_DN23178_c0_g1_i1 0 0 0
TRINITY_DN23128_c0_g1_i1 0 -1 0
TRINITY_DN23128_c0_g1_i2 0 0 0
TRINITY_DN23184_c0_g1_i1 0 0 0
TRINITY_DN23184_c0_g1_i2 0 0 0
TRINITY_DN23141_c0_g1_i1 0 0 0
TRINITY_DN23141_c0_g1_i2 0 0 0
TRINITY_DN23141_c0_g1_i3 0 0 0
TRINITY_DN23141_c0_g1_i4 0 0 0
TRINITY_DN23141_c0_g1_i5 0 0 0
TRINITY_DN23141_c0_g1_i6 0 0 0
TRINITY_DN23141_c0_g1_i7 0 0 0
TRINITY_DN23121_c0_g1_i1 0 0 0
TRINITY_DN23181_c0_g1_i1 0 0 0
TRINITY_DN23123_c0_g1_i1 0 0 0
TRINITY_DN23123_c0_g1_i2 0 0 0
TRINITY_DN23123_c0_g1_i3 0 0 0
TRINITY_DN23123_c0_g1_i4 0 0 0
TRINITY_DN23103_c0_g1_i1 0 0 0
TRINITY_DN23129_c0_g1_i1 0 0 0
TRINITY_DN23111_c0_g1_i1 0 0 0
TRINITY_DN23116_c0_g1_i3 0 0 0
TRINITY_DN23116_c0_g3_i1 0 0 0
TRINITY_DN23175_c0_g1_i1 0 0 0
TRINITY_DN23138_c0_g2_i2 0 0 0
TRINITY_DN23138_c0_g3_i1 0 0 0
TRINITY_DN23138_c0_g3_i3 0 0 0
TRINITY_DN23131_c0_g1_i1 0 0 0
TRINITY_DN23101_c0_g1_i1 0 0 0
TRINITY_DN23169_c0_g1_i1 0 0 0
TRINITY_DN23145_c0_g2_i1 0 0 0
TRINITY_DN23145_c0_g2_i2 0 0 0
TRINITY_DN23145_c0_g2_i3 0 0 0
TRINITY_DN23145_c0_g2_i4 0 0 0
TRINITY_DN23190_c0_g1_i1 1 0 0
TRINITY_DN23186_c0_g1_i4 0 0 0
TRINITY_DN23186_c1_g2_i2 0 0 0
TRINITY_DN23186_c1_g4_i1 0 0 0
TRINITY_DN23144_c0_g2_i1 0 0 0
TRINITY_DN23144_c0_g2_i2 1 0 0
TRINITY_DN23147_c0_g1_i1 0 -1 0
TRINITY_DN23198_c0_g1_i1 0 0 0
TRINITY_DN23198_c0_g2_i1 0 0 0
TRINITY_DN23165_c0_g1_i1 0 0 0
TRINITY_DN23195_c0_g1_i1 0 0 0
TRINITY_DN23195_c0_g3_i2 0 0 0
TRINITY_DN23143_c0_g1_i1 0 -1 0
TRINITY_DN23143_c0_g1_i2 0 0 0
TRINITY_DN23143_c0_g2_i1 0 0 0
TRINITY_DN23100_c0_g1_i1 0 0 0
TRINITY_DN23100_c1_g1_i1 0 0 0
TRINITY_DN23100_c1_g2_i1 0 0 0
TRINITY_DN23167_c0_g1_i1 0 0 0
TRINITY_DN23193_c0_g1_i1 0 0 0
TRINITY_DN23193_c0_g2_i1 0 0 0
TRINITY_DN23114_c0_g1_i1 0 0 0
TRINITY_DN23114_c0_g1_i2 0 0 0
TRINITY_DN23114_c0_g1_i3 0 0 0
TRINITY_DN23146_c0_g1_i1 0 0 0
TRINITY_DN23146_c0_g1_i2 0 0 0
TRINITY_DN23125_c0_g1_i1 1 0 0
TRINITY_DN23148_c0_g1_i1 0 0 0
TRINITY_DN23148_c0_g1_i2 0 0 0
TRINITY_DN23118_c0_g1_i1 0 0 0
TRINITY_DN23118_c0_g1_i2 0 0 0
TRINITY_DN23163_c0_g1_i1 0 0 0
TRINITY_DN23163_c0_g2_i1 0 0 0
TRINITY_DN23163_c0_g3_i1 0 0 0
TRINITY_DN23106_c0_g1_i1 0 0 0
TRINITY_DN23106_c0_g1_i2 0 0 0
TRINITY_DN23106_c0_g1_i4 0 0 0
TRINITY_DN63264_c0_g1_i1 0 0 0
TRINITY_DN63256_c0_g1_i1 -1 -1 0
TRINITY_DN63289_c0_g1_i1 0 0 0
TRINITY_DN63202_c0_g1_i1 0 -1 0
TRINITY_DN63284_c0_g1_i1 0 0 0
TRINITY_DN63277_c0_g1_i1 0 0 0
TRINITY_DN63283_c0_g1_i1 0 0 0
TRINITY_DN63227_c0_g1_i1 0 0 0
TRINITY_DN63241_c0_g1_i1 0 0 0
TRINITY_DN63259_c0_g1_i1 1 0 0
TRINITY_DN63201_c0_g1_i1 0 0 0
TRINITY_DN63206_c0_g1_i1 0 0 0
TRINITY_DN63288_c0_g1_i1 0 0 0
TRINITY_DN63219_c0_g1_i1 1 0 0
TRINITY_DN59155_c0_g1_i1 1 1 0
TRINITY_DN59170_c0_g2_i1 0 0 0
TRINITY_DN59119_c0_g1_i1 0 0 0
TRINITY_DN59193_c0_g1_i1 0 -1 0
TRINITY_DN59198_c0_g1_i1 0 0 0
TRINITY_DN59133_c0_g1_i1 0 0 0
TRINITY_DN59176_c0_g1_i1 0 0 0
TRINITY_DN59194_c0_g1_i1 0 1 0
TRINITY_DN59154_c0_g1_i1 0 0 0
TRINITY_DN59103_c0_g1_i1 0 0 0
TRINITY_DN59168_c0_g1_i1 0 0 0
TRINITY_DN59117_c0_g1_i1 0 0 0
TRINITY_DN59120_c0_g1_i1 0 -1 0
TRINITY_DN59148_c0_g1_i1 -1 0 0
TRINITY_DN59102_c0_g1_i1 0 0 0
TRINITY_DN59102_c0_g2_i1 1 1 0
TRINITY_DN59156_c0_g1_i1 0 0 0
TRINITY_DN59114_c0_g1_i1 0 0 0
TRINITY_DN43479_c0_g1_i1 0 0 0
TRINITY_DN43492_c0_g1_i1 0 0 0
TRINITY_DN43434_c0_g1_i1 0 0 0
TRINITY_DN43444_c0_g1_i1 -1 0 0
TRINITY_DN43407_c0_g1_i1 0 0 0
TRINITY_DN43485_c0_g1_i1 0 0 0
TRINITY_DN43428_c0_g1_i1 0 0 0
TRINITY_DN43477_c0_g1_i1 0 0 0
TRINITY_DN43445_c0_g1_i1 0 0 0
TRINITY_DN74106_c0_g1_i1 -1 0 0
TRINITY_DN74107_c0_g1_i1 0 0 0
TRINITY_DN74178_c0_g1_i1 0 -1 0
TRINITY_DN74139_c0_g1_i1 0 0 0
TRINITY_DN74131_c0_g1_i1 0 0 0
TRINITY_DN74191_c0_g1_i1 1 0 0
